Word,Level
詰る,2
照らし出す,2
口籠もる,2
裂ける,2
押し潰す,2
持て成す,2
突き刺す,2
畏まる,2
画する,2
醸し出す,2
轟く,2
座する,2
吐き捨てる,2
こびり付く,2
飛び散る,2
引っ掻く,2
和らぐ,2
食い込む,2
掻き回す,2
迎え入れる,2
浮き上がる,2
突き刺さる,2
遊ばす,2
敬う,2
貪る,2
懲りる,2
口説く,2
持ち上がる,2
食い止める,2
早める,2
打ち切る,2
欺く,2
根付く,2
押し退ける,2
書き上げる,2
叩き込む,2
言い放つ,2
窘める,2
呼び止める,2
呼び起こす,2
読み込む,2
抉る,2
あしらう,2
奪い取る,2
口走る,2
揺れ動く,2
鳴り響く,2
きらめく,2
蒔く,2
擽る,2
思い返す,2
透き通る,2
波打つ,2
熟する,2
挙る,2
見積もる,2
言い表わす,2
持て余す,2
縮む,2
甘やかす,2
適う,2
見習う,2
張り切る,2
問い質す,2
拭き取る,2
見入る,2
思い知らす,2
切り裂く,2
懐く,2
取り返す,2
しゃがむ,2
嵌め込む,2
擦り抜ける,2
掻き混ぜる,2
流れ出す,2
振り上げる,2
開き直る,2
泊める,2
引っ込める,2
淀む,2
怪しむ,2
厭う,2
行き交う,2
引き籠もる,2
申し入れる,2
立ち込める,2
蠢く,2
点ける,2
損する,2
錆びる,2
見計らう,2
見破る,2
入り交じる,2
植わる,2
切り落とす,2
傷む,2
跨ぐ,2
のめり込む,2
巻き上げる,2
見惚れる,2
言い付ける,2
比する,2
思い直す,2
見下す,2
なぞる,2
掘り出す,2
流れ出る,2
突き当たる,2
言い残す,2
怯む,2
勝ち取る,2
役立てる,2
締め括る,2
魅する,2
軋む,2
問い詰める,2
替わる,2
晴らす,2
生やす,2
惑わす,2
承る,2
横たえる,2
嵩む,2
舞い上がる,2
高ぶる,2
興す,2
振り払う,2
移り住む,2
根差す,2
蹌踉く,2
押さえ付ける,2
紛れ込む,2
侮る,2
長ける,2
上り詰める,2
念ずる,2
疼く,2
混ぜ合わせる,2
仕込む,2
合わす,2
踏み付ける,2
戯れる,2
伸し掛かる,2
振り翳す,2
占う,2
張り巡らす,2
過ぎ去る,2
解き放つ,2
弱まる,2
せしめる,2
サボる,2
聞き入れる,2
負わす,2
もがく,2
突き進む,2
奏でる,2
納まる,2
居座る,2
報う,2
窪む,2
寄り掛かる,2
張り詰める,2
張り出す,2
請け負う,2
引き連れる,2
押し殺す,2
立ち竦む,2
走り去る,2
駆け巡る,2
突き放す,2
遣り遂げる,2
剥ぎ取る,2
寝そべる,2
崩れ落ちる,2
退る,2
憂える,2
絡まる,2
言い渡す,2
仰け反る,2
搗く,2
言い合う,2
弛む,2
吹かす,2
均す,2
研ぐ,2
引き下がる,2
折り畳む,2
漬ける,2
滴る,2
揺るがす,2
剥ぐ,2
凭れる,2
焦げる,2
打ち付ける,2
遅らせる,2
汲み取る,2
廃する,2
切り抜ける,2
取り直す,2
降り懸かる,2
取り去る,2
重ね合わせる,2
項垂れる,2
織る,2
渇く,2
ときめく,2
突っ走る,2
食する,2
流し込む,2
明け暮れる,2
朽ちる,2
穿つ,2
平伏す,2
助け合う,2
曝け出す,2
呼び戻す,2
立ち並ぶ,2
書き残す,2
涙ぐむ,2
引き延ばす,2
塗す,2
推し進める,2
炒る,2
塞がる,2
障る,2
照る,2
押し上げる,2
突き詰める,2
持て囃す,2
宿す,2
受かる,2
貯まる,2
せがむ,2
遣り過ごす,2
打ち消す,2
縺れる,2
甘んずる,2
駆け上がる,2
擡げる,2
抱き上げる,2
鑑みる,2
絞り込む,2
焼き付く,2
溜め込む,2
膨れる,2
洗い流す,2
打ち解ける,2
諫める,2
刻み込む,2
流れ落ちる,2
寝込む,2
書き直す,2
飛び越える,2
吸い取る,2
陣取る,2
届け出る,2
聞き付ける,2
絶する,2
押し当てる,2
笑い掛ける,2
生き返る,2
突き抜ける,2
切り上げる,2
苛む,2
色褪せる,2
売り込む,2
うねる,2
競い合う,2
合わせ持つ,2
裏返す,2
群れる,2
萎える,2
生い茂る,2
繰り上げる,2
恍ける,2
取り乱す,2
吹き付ける,2
満ち溢れる,2
倒れ込む,2
通り越す,2
決め込む,2
絞める,2
考え付く,2
和む,2
動ずる,2
引き戻す,2
仕組む,2
超す,2
印す,2
排する,2
殺ぐ,2
生ける,2
しゃぶる,2
浮かす,2
労わる,2
駆け抜ける,2
願い出る,2
突き落とす,2
立ちはだかる,2
抜き出す,2
掘り起こす,2
敷き詰める,2
濁す,2
白ける,2
追い返す,2
愛し合う,2
痛め付ける,2
結う,2
迸る,2
設える,2
放り投げる,2
擬える,2
書き記す,2
くねる,2
剥げる,2
仕付ける,2
黒ずむ,2
思い知る,2
蹴飛ばす,2
切り込む,2
差し入れる,2
攀じ登る,2
打ちのめす,2
更ける,2
問い返す,2
見取る,2
分かち合う,2
立ち返る,2
先駆ける,2
博する,2
ちらつく,2
ぼやく,2
口ずさむ,2
沸き起こる,2
食い縛る,2
追い立てる,2
主立つ,2
死する,2
崇める,2
組み入れる,2
しゃくる,2
乗り取る,2
取り払う,2
連れ立つ,2
綻ぶ,2
漕ぎ着ける,2
執り行なう,2
煮詰める,2
あやす,2
生まれ付く,2
くすむ,2
切羽詰まる,2
信じ込む,2
事欠く,2
潜り抜ける,2
跳ね上がる,2
窮する,2
揺るぐ,2
脱ぎ捨てる,2
たじろぐ,2
取り調べる,2
撒き散らす,2
手間取る,2
鈍る,2
抱き抱える,2
絡み付く,2
飛び乗る,2
立て籠る,2
捜し求める,2
取り次ぐ,2
因る,2
赤らめる,2
出し合う,2
思い止まる,2
仕舞い込む,2
持たす,2
為出かす,2
匿う,2
入り組む,2
架ける,2
連れ込む,2
頬張る,2
喫する,2
瀕する,2
奉ずる,2
教え込む,2
垂れ下がる,2
仕向ける,2
割り出す,2
照らし合わせる,2
燻る,2
羽ばたく,2
振り絞る,2
積み込む,2
差し向ける,2
逸する,2
紡ぐ,2
攻め込む,2
掻き毟る,2
取り壊す,2
仕る,2
聞き流す,2
買い込む,2
振り切る,2
振り撒く,2
切らす,2
走り抜ける,2
運び出す,2
取り仕切る,2
作り変える,2
絞り出す,2
進み出る,2
架かる,2
繰り下げる,2
老ける,2
飲ます,2
噛み合う,1
罹る,1
打ち殺す,1
面食らう,1
掘り下げる,1
鏤める,1
擦れる,1
染み付く,1
値切る,1
泣き叫ぶ,1
掻き集める,1
逸る,1
償う,1
興ずる,1
果せる,1
晦ます,1
消え失せる,1
色付く,1
振り下ろす,1
後ずさる,1
付け込む,1
捌く,1
罷り通る,1
挽く,1
悔いる,1
買い求める,1
見定める,1
掛け合う,1
編み出す,1
嘲る,1
取り憑く,1
追い求める,1
煮える,1
打ちまける,1
拗ねる,1
乗り継ぐ,1
刺さる,1
違える,1
寝転ぶ,1
曲がりくねる,1
翻る,1
滅ぶ,1
貸し出す,1
建ち並ぶ,1
類する,1
捨て去る,1
減ずる,1
飛び掛かる,1
粘る,1
怠ける,1
踏ん張る,1
冷やかす,1
ふらつく,1
窶れる,1
立ち戻る,1
申し付ける,1
縋り付く,1
積み立てる,1
突き立てる,1
科する,1
挿す,1
乗っかる,1
蕩ける,1
平らげる,1
怒鳴り付ける,1
駆け回る,1
目論む,1
懸ける,1
押し遣る,1
乗り移る,1
ちぎれる,1
抜け出る,1
窄める,1
目する,1
譲り受ける,1
抗する,1
掻き上げる,1
起つ,1
盛り付ける,1
寝付く,1
ぼやける,1
捜し回る,1
萎む,1
押し切る,1
似通う,1
叱り付ける,1
捲し立てる,1
駆け下りる,1
書き付ける,1
息衝く,1
突き飛ばす,1
巻き起こす,1
花開く,1
打ち立てる,1
織り込む,1
追い抜く,1
蔑む,1
乗り入れる,1
忘れ去る,1
這い上がる,1
仄めかす,1
立て掛ける,1
語り継ぐ,1
模する,1
呼び込む,1
咳き込む,1
屈み込む,1
資する,1
煮立つ,1
送り返す,1
突っ張る,1
折り曲げる,1
分け合う,1
憤る,1
見回る,1
ぶつかり合う,1
利する,1
刷る,1
脱げる,1
盗る,1
縮まる,1
切り替わる,1
噴く,1
捗る,1
抗う,1
伏す,1
舞い戻る,1
零れ落ちる,1
竦む,1
長ずる,1
狭める,1
溶く,1
拝する,1
振りかぶる,1
競る,1
漁る,1
強請る,1
安らぐ,1
聞き入る,1
蔓延る,1
訝る,1
兼ね備える,1
刳り抜く,1
嬲る,1
冠する,1
埋め立てる,1
見越す,1
刷り込む,1
吹き抜ける,1
着込む,1
駆け上る,1
映える,1
待ち合わせる,1
持ち堪える,1
寄せ合う,1
忍び寄る,1
へばり付く,1
待ち望む,1
飛び起きる,1
吹き荒れる,1
育て上げる,1
嘲笑う,1
抱き寄せる,1
濯ぐ,1
食む,1
そぐう,1
言い当てる,1
戦く,1
悶える,1
浮腫む,1
落ち合う,1
隔たる,1
磨る,1
務まる,1
焦がす,1
焼き付ける,1
禿げる,1
転ける,1
速める,1
打ち壊す,1
投げ入れる,1
煙る,1
選び出す,1
討ち取る,1
食わす,1
湧き出る,1
思す,1
まさぐる,1
切り分ける,1
扮する,1
炙る,1
遣らす,1
抜け落ちる,1
孵す,1
着飾る,1
囚われる,1
踏み躙る,1
差し当たる,1
陰る,1
移ろう,1
吹き上げる,1
食い違う,1
扱く,1
払い除ける,1
帰する,1
押し黙る,1
早まる,1
薄らぐ,1
生き長らえる,1
引き入れる,1
縁取る,1
潤す,1
帰り着く,1
撫で下ろす,1
戯ける,1
締め出す,1
関わり合う,1
勝ち誇る,1
吹き出る,1
ばらす,1
散らかる,1
めげる,1
泣き止む,1
言い寄る,1
急かす,1
寝かす,1
身籠もる,1
取り繕う,1
転げ落ちる,1
書き送る,1
擦り下ろす,1
飛び出る,1
寝転がる,1
騙る,1
逃げ回る,1
跳ね返る,1
溢れ出る,1
白む,1
吸い付く,1
溢れ出す,1
送り届ける,1
凭れ掛かる,1
封じ込める,1
覆い被さる,1
分け入る,1
明け放つ,1
紐解く,1
走り寄る,1
律する,1
修める,1
書き表わす,1
潤う,1
腫れ上がる,1
愚痴る,1
突き破る,1
話し込む,1
浮かれる,1
売れ残る,1
括り付ける,1
反る,1
慈しむ,1
頼み込む,1
銘ずる,1
舞い込む,1
覆い隠す,1
明け放す,1
辱しめる,1
移り変わる,1
揺られる,1
振り向ける,1
吹き掛ける,1
切り刻む,1
売り払う,1
掃く,1
見切る,1
打ち勝つ,1
打ち砕く,1
湛える,1
溶け合う,1
申し渡す,1
睨み合う,1
咲き乱れる,1
嗜む,1
気付かす,1
侍る,1
弔う,1
作り直す,1
送り付ける,1
仕立て上げる,1
燃え尽きる,1
連れ戻す,1
書き写す,1
労う,1
見違える,1
癒える,1
ざわめく,1
手繰る,1
華やぐ,1
踏み締める,1
切り付ける,1
懸かる,1
読み替える,1
象る,1
媚びる,1
尽かす,1
寝惚ける,1
詰め寄る,1
薄汚れる,1
押し通す,1
押し入る,1
言い添える,1
忍ばせる,1
取り決める,1
盗み出す,1
謗る,1
号する,1
立ち現われる,1
嗄れる,1
冷え込む,1
引ける,1
踏み止まる,1
連れ去る,1
騒ぎ立てる,1
ごった返す,1
奥まる,1
躍り出る,1
屈む,1
奮い立つ,1
咳く,1
舞い下りる,1
慮る,1
撃ち込む,1
へたり込む,1
蝕む,1
はにかむ,1
提げる,1
取り纏める,1
羨む,1
思い悩む,1
捜し当てる,1
震え上がる,1
招き入れる,1
そそり立つ,1
切り立つ,1
唆す,1
眠り込む,1
呼び付ける,1
掻き消す,1
転がり込む,1
度重なる,1
迎え撃つ,1
力む,1
立ち塞がる,1
巻き付く,1
貶す,1
肥える,1
そびれる,1
切り抜く,1
食い付く,1
跳ね返す,1
狭まる,1
捩じれる,1
見放す,1
浮き出る,1
滅入る,1
誘い出す,1
滾る,1
荒れ狂う,1
感付く,1
思い至る,1
先んずる,1
燃え盛る,1
解き明かす,1
囀る,1
満ち足りる,1
詰め掛ける,1
嘗め回す,1
取り下げる,1
破く,1
挟まる,1
連れ帰る,1
出直す,1
有り余る,1
秀でる,1
込み入る,1
古ぼける,1
失する,1
空かす,1
挫ける,1
光り輝く,1
乗り回す,1
張り込む,1
売り付ける,1
漬け込む,1
締め切る,1
寂れる,1
似せる,1
透かす,1
寄せ付ける,1
祟る,1
繋ぎ止める,1
引き合う,1
擦り替える,1
遭わす,1
見透かす,1
沈み込む,1
廃れる,1
踏み潰す,1
入り乱れる,1
与する,1
罷る,1
牛耳る,1
殉ずる,1
回り込む,1
揺らめく,1
慣らす,1
連れ添う,1
自惚れる,1
絶やす,1
吸い上げる,1
惚れ込む,1
居た堪れる,1
割り振る,1
被さる,1
読み直す,1
熱り立つ,1
受け合う,1
高ずる,1
滑り落ちる,1
塗り替える,1
戦ぐ,1
考え合わせる,1
仕留める,1
問い直す,1
上擦る,1
押し進める,1
買い戻す,1
出歩く,1
気触れる,1
遣らかす,1
ダブる,1
危ぶむ,1
突き合わせる,1
備え付ける,1
持ち去る,1
飾り立てる,1
慌てふためく,1
澄み切る,1
救い出す,1
取り分ける,1
遜る,1
殴り付ける,1
領する,1
差し押さえる,1
くぐもる,1
訛る,1
折り返す,1
食い下がる,1
あやかる,1
吃る,1
引きちぎる,1
飛び跳ねる,1
拾い集める,1
妬む,1
煎ずる,1
呼び覚ます,1
走り出る,1
訴え掛ける,1
座り直す,1
捉え直す,1
和える,1
振り出す,1
渡り歩く,1
泡立つ,1
突っ突く,1
挙がる,1
解れる,1
拱く,1
掬い上げる,1
蹴散らす,1
嘯く,1
娶る,1
鞭打つ,1
写し取る,1
不貞腐れる,1
言わす,1
持ち寄る,1
勘繰る,1
垂れ流す,1
押し倒す,1
走り込む,1
飽き足る,1
積み重なる,1
滴り落ちる,1
逸らかす,1
刺し殺す,1
分け与える,1
伸し上がる,1
じゃれ合う,1
被る,1
覆る,1
の,5
て,5
に,5
は,5
だ,5
た,5
を,5
が,5
と,5
する,5
も,5
で,5
いる,5
ある,5
ます,5
です,5
いう,5
か,5
こと,5
ない,5
から,5
れる,5
なる,5
ない,5
よう,5
その,5
一,5
ず,5
もの,5
人,5
それ,5
お,5
この,5
二,5
的,5
ば,5
や,5
来る,5
思う,5
年,5
いく,5
三,5
何,5
見る,5
よい,5
できる,5
わたし,5
時,5
者,5
そう,5
十,5
られる,5
これ,5
よ,5
方,5
さん,5
など,5
ね,5
中,5
まで,5
へ,5
五,5
ところ,5
よる,5
たち,5
四,5
ため,5
だけ,5
どう,5
自分,5
日本,5
てる,5
日,5
せる,5
って,5
また,5
等,5
あと,5
しまう,5
彼,5
千,5
たい,5
つ,5
わかる,5
持つ,5
考える,5
二十,5
今,5
六,5
月,5
やる,5
な,5
目,5
出る,5
場合,5
前,5
つく,5
八,5
たり,5
七,5
さ,5
うえ,5
しかし,5
より,5
第,5
とる,5
聞く,5
けれど,5
家,5
ながら,5
下さる,5
気,5
知る,5
九,5
性,5
くれる,5
うち,5
九百,5
三十,5
入る,5
置く／おく,5
使う,5
他,5
子ども,5
そして,5
間,5
し,5
ほど,5
もう,5
そこ,5
問題,5
わけ,5
対する,5
必要,5
度,5
同じ,5
ここ,5
手,5
多い,5
時間,5
くらい,5
おく,5
出す,5
人間,5
化,5
わたし,5
あなた,5
万,5
こう,5
関係,5
話,5
国,5
つくる,5
男,5
百,5
社会,5
そんな,5
僕,5
行う,5
顔,5
五十,5
知れる,5
次,5
よく,5
べし,5
言葉,5
円,5
書く,5
つける,5
子,5
四十,5
意味,5
まま,5
力,5
もらう,5
教える,5
心,5
かける,5
大,5
時代,5
彼女,5
世界,5
得る,5
九十,5
だれ,5
いつ,5
どこ,5
女,5
会社,5
声,5
仕事,5
分,5
車,5
とも,5
歳,5
見える,5
一人,5
みな,5
まだ,5
下,5
数,5
体,5
六十,5
入れる,5
以上,5
生活,5
会,5
本,5
二人,5
八十,5
ころ,5
女性,5
少し,5
カネ,5
受ける,5
先,5
法,5
高い,5
不,5
おれ,5
しか,5
さらに,5
すべて,5
つく,5
可能,5
相手,5
大きい,5
本当,5
あまり,5
学校,5
点,5
違う,5
始める,5
呼ぶ,5
母,5
あげる,5
０,5
らしい,5
七十,5
アメリカ,5
形,5
ばかり,5
すぎる,5
方法,5
悪い,5
はず,5
すぐ,5
企業,5
情報,5
ただ,5
研究,5
わ,5
こんな,5
大きな,5
感ずる,5
頭,5
続ける,5
通り,5
どの,5
食べる,5
％,5
先生,5
生,5
存在,5
強い,5
名,5
代,5
やはり,5
経済,5
氏,5
り,5
大学,5
父,5
店,5
別,5
口,5
町,5
質問,5
かかる,5
なぜ,5
現在,5
まず,5
変わる,5
部,5
市,5
例えば,5
読む,5
中国,5
語,5
水,5
買う,5
つまり,5
電話,5
二千,5
少ない,5
生きる,5
回,5
気持ち,5
全く,5
結果,5
主義,5
側,5
地,5
書,5
長い,5
切る,5
どんな,5
今日,5
ちょっと,5
教育,5
県,5
立つ,5
あの,5
道,5
トウキョウ,5
いずれ,5
二百,5
好き,5
ある,5
ほとんど,5
山,5
なんて,5
帰る,5
話す,5
風,5
みたい,5
もし,5
場,5
人々,5
姿,5
あるいは,5
一緒,5
状態,5
自然,5
特に,5
飲む,5
ページ,5
部屋,5
部分,5
実,5
示す,5
学,5
新しい,5
多く,5
関する,5
活動,5
与える,5
事件,5
もちろん,5
すでに,5
利用,5
一般,5
一番,5
ちゃん,5
最初,5
実際,5
確か,5
地域,5
用,5
理由,5
説明,5
身,5
政治,5
いただく,5
神,5
場所,5
権,5
戻る,5
早い,5
評価,5
普通,5
開く,5
音,5
死ぬ,5
従う,5
図,5
やめる,5
願う,5
及び,5
長,5
甘い,5
小,5
若い,5
内容,5
こそ,5
条,5
歩く,5
待つ,5
欲しい,5
労働,5
自由,5
外,5
違い,5
求める,5
当時,5
初めて,5
自身,5
館,5
どちら,5
意識,5
事業,5
深い,5
重要,5
結婚,5
状況,5
文化,5
使用,5
やすい,5
機,5
夜,5
かなり,5
理解,5
戦争,5
制度,5
家族,5
認める,5
会う,5
最近,5
程度,5
いろいろ,5
無,5
カ月,5
続く,5
八百,5
社,5
型,5
なり,5
以外,5
個人,5
村,5
いや,5
例,5
親,5
歴史,5
向かう,5
中心,5
生まれる,5
最も,5
目的,5
元,5
お前,5
感,5
昭和,5
見せる,5
とても,5
環境,5
政府,5
君,5
技術,5
こちら,5
当たる,5
終わる,5
それぞれ,5
最後,5
あの,5
行動,5
号,5
色,5
一方,5
基本,5
写真,5
感じ,5
乗る,5
屋,5
残る,5
事実,5
名前,5
運動,5
足,5
述べる,5
昔,5
十分,5
君,5
もっと,5
変化,5
保険,5
地方,5
世紀,5
管理,5
線,5
員,5
新聞,5
客,5
国民,5
精神,5
娘,5
病院,5
全体,5
ござる,5
我々,5
調査,5
立てる,5
期,5
必ず,5
しかも,5
約,5
経験,5
論,5
効果,5
答える,5
新,4
働く,4
組織,4
のみ,4
経営,4
行為,4
メール,4
送る,4
始まる,4
五百,4
国家,4
責任,4
系,4
さえ,4
自己,4
奴,4
影響,4
軍,4
含む,4
ちゃう,4
起こる,4
海,4
かかわる,4
品,4
さまざま,4
忘れる,4
三百,4
では,4
商品,4
いや,4
すむ,4
笑う,4
機能,4
夫,4
ぞ,4
計画,4
なさる,4
式,4
生産,4
変える,4
花,4
同時,4
引く,4
対象,4
あたり,4
たくさん,4
船,4
男性,4
売る,4
進む,4
渡る,4
当然,4
選ぶ,4
寺,4
価値,4
思い,4
大変,4
表現,4
量,4
小さな,4
テレビ,4
確認,4
走る,4
妻,4
以前,4
銀行,4
わが,4
現れる,4
党,4
住む,4
文字,4
簡単,4
木,4
奥,4
現実,4
年間,4
判断,4
都市,4
近く,4
川,4
面,4
がたい,4
朝,4
ダメ,4
システム,4
時期,4
機関,4
表,4
あれ,4
光,4
条件,4
伝える,4
動く,4
役,4
率,4
決める,4
首,4
作品,4
すなわち,4
明治,4
際,4
友達,4
江戸,4
市場,4
勧める,4
なお,4
気づく,4
描く,4
明らか,4
いく,4
つもり,4
以下,4
決定,4
夢,4
室,4
なんか,4
覚える,4
官,4
酒,4
つつ,4
章,4
打つ,4
天皇,4
心配,4
近い,4
非常,4
国際,4
対応,4
土地,4
小さい,4
なす,4
原因,4
注意,4
毎日,4
警察,4
人生,4
逆,4
士,4
死,4
患者,4
裁判,4
開ける,4
自ら,4
期間,4
今度,4
大切,4
紹介,4
向ける,4
難しい,4
殺す,4
すごい,4
各,4
語る,4
信ずる,4
いくら,4
額,4
はっきり,4
絶対,4
ああ,4
ずっと,4
意見,4
合わせる,4
能力,4
家庭,4
一体,4
指導,4
自動,4
委員,4
用いる,4
連絡,4
はじめ,4
主人,4
連れる,4
島,4
とも,4
メートル,4
真,4
構造,4
政策,4
サービス,4
母親,4
フランス,4
異なる,4
治療,4
面白い,4
様子,4
限り,4
直接,4
料理,4
無理,4
院,4
胸,4
離れる,4
反対,4
枚,4
業,4
省,4
残す,4
探す,4
広い,4
至る,4
経つ,4
似る,4
参加,4
報告,4
薬,4
ただし,4
料,4
事務,4
回答,4
同様,4
守る,4
不安,4
困る,4
ドイツ,4
相談,4
加える,4
一部,4
取引,4
調べる,4
しばらく,4
外国,4
設定,4
耳,4
駅,4
種,4
七百,4
専門,4
出品,4
病気,4
まあ,4
生ずる,4
驚く,4
たり,4
契約,4
開発,4
規定,4
させる,4
失う,4
支配,4
合う,4
なくなる,4
増える,4
非,4
歌,4
発生,4
映画,4
六百,4
高,4
四百,4
派,4
上がる,4
なかなか,4
なし,4
美しい,4
食事,4
選択,4
障害,4
個,4
結局,4
代表,4
ぶり,4
起きる,4
座る,4
少年,4
聞こえる,4
友人,4
具体,4
局,4
右,4
完全,4
成長,4
人物,4
身体,4
息子,4
位置,4
白い,4
費,4
ホテル,4
立場,4
低い,4
主,4
互い,4
勉強,4
思い出す,4
許す,4
音楽,4
大阪,4
落ちる,4
大丈夫,4
王,4
表示,4
決して,4
繰り返す,4
利益,4
科学,4
期待,4
作業,4
やがて,4
兄,4
宗教,4
回る,4
起こす,4
きれい,4
常,4
落札,4
いかに,4
石,4
中央,4
主張,4
項,4
むしろ,4
階,4
段階,4
再,4
犬,4
番,4
保護,4
イギリス,4
楽しい,4
学生,4
種類,4
ちなみ,4
台,4
消費,4
通ずる,4
決まる,4
寝る,4
比べる,4
周り,4
特別,4
限る,4
データ,4
せい,4
比較,4
高校,4
降る,4
うれしい,4
ひどい,4
危険,4
知識,4
資本,4
生徒,4
価格,4
税,4
古い,4
現代,4
表す,4
億,4
発展,4
通す,4
構成,4
城,4
方向,4
まるで,4
産業,4
処理,4
発見,4
同,4
行政,4
やすい,4
いたす,4
いっぱい,4
制,4
基づく,4
認識,4
動き,4
考え,4
腰,4
消える,4
おそらく,4
結構,4
ゆえ,4
かつて,4
基準,4
尋ねる,4
表情,4
街,4
購入,4
小説,4
年金,4
金融,4
文,4
権利,4
解決,4
紙,4
施設,4
区,4
英語,4
性格,4
バカ,4
半,4
器,4
見つける,4
本人,4
おいしい,4
正しい,4
参照,4
触れる,4
絵,4
再び,4
記憶,4
はい,4
動物,4
父親,4
役割,4
自体,4
隊,4
思想,4
払う,4
遊ぶ,4
急,4
頼む,4
イメージ,4
過去,4
殿,4
詳しい,4
頑張る,4
ごと,4
法律,4
不思議,4
科,4
医療,4
抱く,4
略,4
住宅,4
改革,4
横,4
次第,4
激しい,4
楽しむ,4
値,4
ずつ,4
投資,4
成功,4
健康,4
他人,4
大事,4
実現,4
努力,4
記録,4
腕,4
大人,4
計算,4
流れる,4
言語,4
安全,4
たぶん,4
間違い,4
教授,4
全部,4
気分,4
史,4
ヨーロッパ,4
怖い,4
捨てる,4
旅行,4
レベル,4
着る,4
馬,4
興味,4
批判,4
末,4
将来,4
週間,4
民族,4
いわゆる,4
夫婦,4
いのち,4
火,4
夏,4
わずか,4
厳しい,4
体験,4
猫,4
参考,4
まさに,4
迎える,4
窓,4
空,4
販売,4
相,4
タイプ,4
全国,4
とれる,4
曲,4
血,4
京都,4
成立,4
あっ,4
とにかく,4
がる,4
予定,4
最高,4
展開,4
席,4
有名,4
担当,4
ドア,4
しっかり,4
特徴,3
想像,3
がん,3
辛い,3
手紙,3
敵,3
資金,3
壁,3
東,3
仲間,3
押す,3
態度,3
資料,3
グループ,3
超える,3
極めて,3
都,3
最大,3
被害,3
感情,3
やら,3
以来,3
事情,3
実施,3
歯,3
北,3
諸,3
師,3
きっと,3
パソコン,3
軽い,3
園,3
全,3
知恵,3
病,3
新た,3
建物,3
集団,3
肩,3
老人,3
物語,3
検討,3
並ぶ,3
ゆっくり,3
定める,3
学ぶ,3
明日,3
範囲,3
サイト,3
本来,3
要求,3
症,3
やさしい,3
検査,3
年齢,3
提供,3
我,3
ケース,3
感覚,3
関連,3
教,3
指,3
世,3
団体,3
左,3
近代,3
まい,3
愛,3
叔父,3
反応,3
韓国,3
代わり,3
うなずく,3
市民,3
分析,3
指摘,3
医師,3
通る,3
作成,3
罪,3
教師,3
運ぶ,3
目標,3
モデル,3
文学,3
伴う,3
広がる,3
金額,3
魚,3
もともと,3
共同,3
差,3
付き合う,3
泣く,3
ソフト,3
進める,3
資産,3
ヤフー,3
形成,3
袋,3
神経,3
アジア,3
ホーム,3
つながる,3
み,3
じゃ,3
以降,3
かわいい,3
字,3
社員,3
準備,3
安定,3
あげる,3
とらえる,3
生命,3
突然,3
見つめる,3
請求,3
公,3
運転,3
重い,3
規模,3
喜ぶ,3
社長,3
姉,3
避ける,3
学習,3
細胞,3
工場,3
途中,3
エネルギー,3
弁護,3
変,3
さて,3
協力,3
会議,3
負担,3
建設,3
おかしい,3
腹,3
距離,3
今後,3
茶,3
登場,3
体制,3
説,3
ちゃんと,3
応ずる,3
付き,3
変更,3
ごとし,3
届く,3
近づく,3
観,3
笑い,3
道路,3
平成,3
株式,3
春,3
巻,3
集まる,3
米,3
倍,3
いらっしゃる,3
よろしく,3
事故,3
後,3
雪,3
関心,3
ポイント,3
人口,3
仕方,3
携帯,3
かつ,3
つくり,3
戦後,3
理論,3
義務,3
憲法,3
希望,3
におい,3
丸,3
出かける,3
質,3
削除,3
機会,3
眺める,3
勝手,3
通常,3
選手,3
い,3
発表,3
出版,3
日常,3
製品,3
張る／貼る,3
文章,3
女の子,3
含める,3
組,3
総,3
ちょうど,3
独立,3
傾向,3
西,3
目指す,3
南,3
メーカー,3
元気,3
旅,3
ファイル,3
流れ,3
カード,3
状,3
否定,3
葉,3
愛する,3
攻撃,3
息,3
相当,3
隠す,3
集める,3
食う,3
放送,3
基礎,3
業務,3
半分,3
住民,3
飛ぶ,3
維持,3
昨日,3
うん,3
婆,3
件,3
特定,3
白,3
国内,3
原則,3
印象,3
監督,3
所有,3
明るい,3
ようやく,3
移動,3
交換,3
今回,3
若者,3
手続き,3
自治,3
もたらす,3
叫ぶ,3
痛い,3
重,3
逃げる,3
海外,3
抜く,3
対策,3
民,3
現場,3
ドル,3
向こう,3
雨,3
手段,3
空間,3
落とす,3
赤い,3
きちんと,3
界,3
剤,3
用意,3
バス,3
朝鮮,3
開始,3
雑誌,3
現象,3
となり,3
建築,3
暮らす,3
共通,3
降りる,3
たばこ,3
過程,3
果たす,3
安心,3
約束,3
地球,3
米国,3
登録,3
記す,3
類,3
生む,3
問う,3
静か,3
作用,3
短い,3
うそ,3
増加,3
キロ,3
戦,3
拡大,3
議論,3
両親,3
橋,3
像,3
天,3
止まる,3
つかむ,3
返す,3
営業,3
過ごす,3
解釈,3
秋,3
失敗,3
交通,3
追う,3
裏,3
費用,3
福祉,3
一定,3
扱う,3
午後,3
看護,3
改善,3
実行,3
眠る,3
周囲,3
及ぶ,3
三千,3
選挙,3
森,3
分野,3
手術,3
髪,3
内部,3
割,3
伝統,3
組合,3
案,3
ええ,3
府,3
怒る,3
課題,3
センター,3
芸術,3
年度,3
番号,3
医者,3
革命,3
要する,3
だんな,3
結ぶ,3
